id,created_at,text
1632459401851285510,2023-03-05 19:13:45+00:00,einen selbstzerstörerischen Pfad von klimaschädlichen und spekulativ getriebenen Bauexzessen einzuschwenken. Soweit… https://t.co/p9FFgyFs5V
1632459400098066435,2023-03-05 19:13:45+00:00,"Hier ist zum Beispiel gerade der Ort, wo sich russische Dissident:innen und osteuropäische Intellektuelle treffen k… https://t.co/WksgkIaJod"
1632459397799583744,2023-03-05 19:13:44+00:00,"„Eine Metropole, deren Zukunft als Drehkreuz zwischen Mittel- und Westeuropa buchstäblich auf der Hand liegt, und d… https://t.co/RKqypCPxGV"
1632078740015525888,2023-03-04 18:01:08+00:00,"RT @Tobias_Schulze: ""Eine vierköpfige Familie hat im Ergebnis der von Rot-Rot-Grün beschlossenen Entlastungen durchschnittlich rund 400 Eur…"
1632060387586629639,2023-03-04 16:48:13+00:00,"Ich bin so froh, dass es uns gelungen ist, dieses so gut angenommene Format fest zu etablieren &amp; im Haushalt zu ver… https://t.co/J48SVW8BYp"
1632060384772276225,2023-03-04 16:48:12+00:00,"Morgen ist wieder #Museumssonntag in Berlin, das bedeutet: Freier Eintritt für Alle! Mehr 60 Berliner Museen laden… https://t.co/q0QdNMIvm7"
1631717329837989889,2023-03-03 18:05:01+00:00,"Wir können die linke Kraft sein, die beweist, dass die großen Herausforderungen der Zukunft nur auf eine sozial ink… https://t.co/gm01jvo8KK"
1631717323680669697,2023-03-03 18:05:00+00:00,"Wir werden dagegen die starke soziale Opposition sein, die einer CDU im Rathaus Feuer unterm Hintern macht, die Wid… https://t.co/X64cvA8eue"
1631717321818480669,2023-03-03 18:05:00+00:00,"Es gab und gibt absolut keine Notwendigkeit, unsere Stadt von der rückwärtsgewandten CDU regieren zu lassen. Wer *w… https://t.co/GtaLXK2Cw0"
1631717319922655245,2023-03-03 18:04:59+00:00,"Wir hatten in den Sondierungen keine unlösbaren Schwierigkeiten – und so hatten wir durchaus den Eindruck gewonnen,… https://t.co/PhUDD63md1"
1631717317145927681,2023-03-03 18:04:58+00:00,"Wir als #BerlinerLinke haben bei dieser Wiederholungswahl hart gekämpft, wir haben gut gekämpft und wir haben uns d… https://t.co/N0k8jsMeNR"
1631391865416065045,2023-03-02 20:31:45+00:00,Der 10. European Month of Photography #EMOP in #Berlin ist eröffnet! Über 100 Ausstellungen im kommenden Monat mit… https://t.co/pOYZdgfDhP
1631302617161760774,2023-03-02 14:37:06+00:00,Dickes Dankeschön an Projektleiter Dr. Ibou Diop und allen Engagierten aus der Zivilgesellschaft für ihre Arbeit! E… https://t.co/edczcasaCQ
1631302599818240000,2023-03-02 14:37:02+00:00,Beim Follow-Up-Event zum gesamtstädtischen Erinnerungskonzept zur Aufarbeitung des #Kolonialismus in #Berlin werden… https://t.co/rRWaJzXFFL
1630935543704944640,2023-03-01 14:18:29+00:00,Auf das Schwule Museum wurden Schüsse abgefeuert. Ich bin geschockt über diese entsetzliche Tat! Meine volle Solida… https://t.co/utCJrXynJs
1630641349266382848,2023-02-28 18:49:28+00:00,"Wege zum sozialen Zusammenhalt und für forcierten sozialen Wohnungsbau, für sozialökologische Transformation und we… https://t.co/GhjKeomlPn"
1630641347475456001,2023-02-28 18:49:27+00:00,"durchaus den Eindruck gewonnen, mit #RGR die offenen Aufgaben aus dem Koalitionsvertrag bis 2026 genauso abarbeiten… https://t.co/heRV4pJuOx"
1630641345378304012,2023-02-28 18:49:27+00:00,Der Landesvorstand der Partei @dielinkeberlin hat das Ergebnis der Sondierungen mit @spdberlin und @gruene_berlin h… https://t.co/dT75AuLn4O
1630634141912842245,2023-02-28 18:20:49+00:00,"RT @arnesemsrott: Fun Fact: Wenn die SPD in Berlin eine Koalition mit der CDU eingeht, ist der Bundesrat futsch. Dann hat die Union bis zum…"
1630239589230149634,2023-02-27 16:13:01+00:00,"So, die Sondierungen sind für uns als @dielinkeberlin geschafft. Jetzt beraten wir uns in den Gremien. Und an unser… https://t.co/de4txis23B"
1629854189944709126,2023-02-26 14:41:34+00:00,"“Wir erwarten von der Regierung und den politischen Kräften unseres Landes, dass sie den Kampf der Ukraine um Unabh… https://t.co/LBJ6UCtWmA"
1629236225902055425,2023-02-24 21:46:00+00:00,"Und ich hoffe, dass viele Menschen den Weg in die Ausstellung finden, die in einem ehemaligen Gefängnis stattfindet… https://t.co/ggNeihSm4o"
1629236208227196930,2023-02-24 21:45:56+00:00,"Ich war als Schirmherr heute Abend bei der Vernissage von #PrideArtforPeace dabei, ich bin schwer beeindruckt davon… https://t.co/94CMiSdSyt"
1629236195287789569,2023-02-24 21:45:53+00:00,"Seit fünf Jahren arbeitet Pride Art Berlin zusammen, der Verein hat sich am Vorabend des Überfalls Russlands auf di… https://t.co/GEKdi7hHqw"
1629178179310034944,2023-02-24 17:55:21+00:00,"Klare Zeichen in die Welt: Berlin steht solidarisch an der Seite der Menschen in der #Ukraine!🇺🇦 
Die Demonstration… https://t.co/o1XKeJgSGc"
1629130019065761802,2023-02-24 14:43:58+00:00,"Unsere Botschaft an das #Putin-Regime:
Raus aus der #Ukraine!
Die Waffen nieder!
Zum Jahrestag des völkerrechtswidr… https://t.co/L97ppU8e5D"
1629086804740562945,2023-02-24 11:52:15+00:00,"Ein Berlin-Buch der besonderen Art ist die #Denkmalbox, die ich heute gemeinsam mit Bildungssenatorin Astrid-Sabine… https://t.co/i9w9yX56uK"
1628821452488167425,2023-02-23 18:17:50+00:00,"Top, das ist eine klare Ansage meiner Genoss*innen! Danke, @dieLinke_HH! 👍🏽 https://t.co/K2FZ8AdIwY"
1628679498349658112,2023-02-23 08:53:46+00:00,"Morgen, am Jahrestag des russischen Überfalls auf die #Ukraine, wollen wir als #BerlinerLinke mit einer Mahnwache d… https://t.co/z37i8ZgmQg"
1628427163476131846,2023-02-22 16:11:05+00:00,RT @dielinkeberlin: Am Jahrestag des russischen Überfalls auf die Ukraine wollen wir mit einer Mahnwache der unzähligen Toten des Krieges g…
1628427072245727233,2023-02-22 16:10:43+00:00,RT @pascalmeiser: Ein Jahr nach dem Überfall auf die #Ukraine und bestätigt durch seine gestrige Rede an die Nation sollte zumindest eins K…
1628420564024008705,2023-02-22 15:44:51+00:00,"📣 Nur noch bis 28.02.: jetzt die #Jugendkulturkarte abholen! 
An alle Berliner*innen zwischen 18 u. 23 Jahren: Holt… https://t.co/nbJt1Uz6yx"
1628342327205920773,2023-02-22 10:33:58+00:00,"Die #Rieckhallen stehen jetzt unter Denkmalschutz!
Nach der Sicherung der Liegenschaft ist das ein weiterer Meilens… https://t.co/C3QxGH1Siv"
1627287400354283521,2023-02-19 12:42:04+00:00,RT @dielinkeberlin: Am 19. Februar 2020 wurden 9 Menschen in #Hanau bei einem rassistischen Anschlag ermordet. Wir trauern und erinnern an:…
1626953029894258693,2023-02-18 14:33:24+00:00,"Eine angemessene Demo zum Jahrestag des Beginns des russischen Angriffskrieg: #Solidarität mit der #Ukraine, mit ih… https://t.co/7ZnGFPPeUD"
1626883713043771392,2023-02-18 09:57:57+00:00,"Meine volle Solidarität gehört meiner Senatskollegin @Bettina_Jarasch!
Die Morddrohung, die sie erhalten hat, macht… https://t.co/URfxWaqQOj"
1626591406872752129,2023-02-17 14:36:26+00:00,"Freiheit für die politischen Gefangenen im #Iran!
Ich habe die politische Patenschaft für Bismillah Brahui übernomm… https://t.co/3at9gU63EP"
1626322632931962881,2023-02-16 20:48:25+00:00,"RT @LandesmusikratE: Auch wer nicht dabei war, kann jetzt Ausschnitte als Video sehen: Klaus Lederer und Avi Avital an den Mandolinen u.v.m…"
1625871744174006274,2023-02-15 14:56:45+00:00,"Vielen Dank an alle, die mit uns gekämpft &amp; uns unterstützt haben!
Nicht unser Wunschergebnis, aber unter den schwi… https://t.co/solAd0Q7AT"
1625843527375548416,2023-02-15 13:04:38+00:00,RT @katjakipping: Heute beginnt in #Berlin die #MissionBadespaß in vielen Hallenbädern. Mo-Frei 10-15 Uhr und ganzen Samstag  gibt's kosten…
1625089125425577986,2023-02-13 11:06:54+00:00,"RT @rbb24Inforadio: Es ist unklar, ob @dielinkeberlin trotz des Wahlsiegs der #CDU in #Berlin weiter mitregieren kann. Spitzenkandidat @kla…"
1625085903738748929,2023-02-13 10:54:06+00:00,"RT @dielinkeberlin: Was für ein harter und kalter Wahlkampf!

Wir möchten uns bei allen Genoss*innen bedanken, ohne die wir es nicht gescha…"
1624865854012682241,2023-02-12 20:19:42+00:00,Jetzt können wir auch mal feiern 🎈🎉 https://t.co/qmHJA3TwvV
1624782758030573568,2023-02-12 14:49:31+00:00,"Und drei weitere Stimmen für die #BerlinerLinke sind: im Kasten!🗳️☺️
Ihr wart noch nicht? Dann aber los! Geht ganz… https://t.co/3LevBzKHh0"
1624706955091537923,2023-02-12 09:48:18+00:00,"Nach dem Frühstück drei Kreuze machen: Heute mit allen Stimmen für die #BerlinerLinke! ☺️
Wir kämpfen für… https://t.co/toyR0J3MVS"
1624705665242476545,2023-02-12 09:43:10+00:00,RT @dielinkeberlin: #dasWesentliche: Wählen gehen ❌ https://t.co/tktBeDhyvp
1624688545926418433,2023-02-12 08:35:09+00:00,"RT @bodoramelow: Weniger ist mehr, sagt die Linke Berlin. 
Aber heute wäre es in Berlin echt gut, mehr die Linke zu wagen, damit man wenige…"
1624682117920686080,2023-02-12 08:09:36+00:00,"RT @UlrichSchneider: Es wäre nicht richtig, wenn ich als Berliner angesichts der morgigen #Berlinwahl damit hinter dem Berg hielte, dass @k…"
1624505499260518401,2023-02-11 20:27:47+00:00,"RT @Tobias_Schulze: Wir waren heute den ganzen Tag unterwegs, letzte Menschen überzeugt. Erklärt, was auf dem Spiel steht. Mit Menschen dis…"
1624414953942786049,2023-02-11 14:27:59+00:00,"Die #Erdbeben-Opfer brauchen unsere Unterstützung. Bitte spendet weiterhin, wenn ihr könnt!
Berlin wird Erdbeben-Op… https://t.co/CaTbwtNjPw"
1624410781826662400,2023-02-11 14:11:25+00:00,"RT @dielinkeberlin: Unser Spitzenkandidat @klauslederer im Gespräch mit @BjornHarras mit unseren Eckpunkten für die kommenden Jahre:

👉#Jug…"
1624389528206159873,2023-02-11 12:46:57+00:00,"Was für ein tolles Projekt im Rahmen des #NetzwerderWärme! 
Danke, Katja! 🫶 https://t.co/dRCcMzHx0j"
1624374055393452035,2023-02-11 11:45:28+00:00,"Mein Plan für #Berlin:
Dafür sorgen, dass niemand allein gelassen wird. Wir kümmern uns um bezahlbaren Wohnraum, um… https://t.co/1pJh7K3uYo"
1624356641272463361,2023-02-11 10:36:17+00:00,"RT @pascalmeiser: So, bereit für den Endspurt:

✅ für bezahlbare Mieten &amp; Umsetzung des Volksentscheids,
✅ auf dass niemand im Kalten &amp; zur…"
1624348422969892868,2023-02-11 10:03:37+00:00,"Eins ist ganz klar: Wer will, dass der erfolgreiche Volksentscheid @dwenteignen umgesetzt wird, muss die… https://t.co/HPSSJKJuXk"
1624346723752595456,2023-02-11 09:56:52+00:00,"RT @dielinkeberlin: 🚨 Morgen soziale Politik für alle wählen! 🚨

Das Mindeste: Kulturkampf und Kaputtsparen der CDU verhindern. 😤 Es geht j…"
1624346559700779010,2023-02-11 09:56:13+00:00,"RT @Linksfraktion: Berlin hat #HOUSINGFIRST in einer Pilotphase erfolgreich erprobt. Die Evaluation zeigt, dass mit 97 % eine enorm hohe Wo…"
1624095808781004821,2023-02-10 17:19:49+00:00,RT @Tagesspiegel: Beim Wahlkampfabschluss kritisiert @klauslederer die CDU scharf: Sie habe die Silvesterkrawalle ausgeschlachtet und biete…
1624089156489031693,2023-02-10 16:53:23+00:00,"Beim #Wahlkampf-Endspurt machen wir deutlich: Die #BerlinerLinke ist der Garant dafür, dass in #Berlin niemand verg… https://t.co/e410kGmUT7"
1624082972126113792,2023-02-10 16:28:49+00:00,RT @dielinkeberlin: Esther Köb vom Sozialdienst Katholischer Frauen in Berlin spricht zum Menschenrecht auf eine Wohnung und zu #HousingFir…
1624070075702472707,2023-02-10 15:37:34+00:00,"RT @dielinkeberlin: Unser Auftakt zum Wahlkampfendspurt &amp; 48-Stunden-Wahlkampf im Festsaal der Berliner Stadtmission ist gestartet!

Es gib…"
1624055793367629826,2023-02-10 14:40:49+00:00,RT @dielinkeberlin: Berlin #LINKE için güçlü sonuç! Bu konuda kararlıyız: Yasalardan ve hükümet teşviklerden  etkilenen herkes söz sahibi o…
1624044131503816708,2023-02-10 13:54:28+00:00,"RT @ThomasLohmeier: Schön, dass die @dielinkeberlin stärkste Partei geworden ist. Aber eigentlich ist es ein Skandal, dass Menschen, die se…"
1624043716385116161,2023-02-10 13:52:49+00:00,RT @pascalmeiser: Links wirkt! 🚩 Sozialsenatorin @katjakipping zeigte sich erfreut: ‘Das gemeinsame politische Commitment für eine Fortführ…
1624042098201591809,2023-02-10 13:46:24+00:00,RT @LinksfraktionB: Für die Erdbebenopfer in #Syrien und der #Türkei spendet der Fraktionsverein unserer @LinksfraktionB 10.000 Euro an @no…
1624033065889681411,2023-02-10 13:10:30+00:00,"""Sowohl @klauslederer wie #OliverReese nannten das @blnensemble als eines der wichtigsten Kulturgüter Berlins, nich… https://t.co/FOqRd9Vra6"
1624030700180578306,2023-02-10 13:01:06+00:00,"Feierstunde zum 125. Geburtstag von #BertoltBrecht mit @anngros, #ErdmutWizisla (Brecht-Archiv der Akademie der Kün… https://t.co/uoNCDoA9l0"
1624020735457996800,2023-02-10 12:21:30+00:00,"RT @blnensemble: ""Ich freue mich über die Absichtserklärung des Kultursenators. Das BE ist aktuell sehr gut aufgestellt und gehört zu den w…"
1624020694223753216,2023-02-10 12:21:21+00:00,RT @blnensemble: heute am 125. Geburtstag von Bertolt #Brecht gratulierten Kultursenator @klauslederer und Intendant Oliver Reese dem #BE-G…
1624014624919101441,2023-02-10 11:57:13+00:00,"RT @dielinkeberlin: Die CDU hat keine Antworten auf die Probleme in unserer Stadt, darum der billige Kulturkampf. 
Wir haben als einzige Pa…"
1624009215244206083,2023-02-10 11:35:44+00:00,RT @useidler: Das ist mehr als Folklore: Berlin kauft sich sein Ensemble zurück. Die Berliner-Ensemble-gGmbH kommt wieder in Landeshand. @k…
1624008300558794754,2023-02-10 11:32:06+00:00,"Dafür haben wir in den zurückliegenden bald 6 Jahren die Voraussetzungen geschaffen, durch einen guten Tarifvertrag… https://t.co/ql4TFiJKD3"
1624008297618501633,2023-02-10 11:32:05+00:00,"Zum 125. Geburtstag von Bertolt #Brecht haben der Intendant des @blnensemble, Oliver Reese, und ich heute nicht nur… https://t.co/gFxLR32EpK"
1623990553627992065,2023-02-10 10:21:34+00:00,"Bezahlbares Wohnen für #Berlin:
Wir als #BerlinerLinke wollen 
👉 kommunale Wohnungen bauen, die dauerhaft bezahlbar… https://t.co/RU4bX7ykBB"
1623961873774178304,2023-02-10 08:27:37+00:00,"Früh aufstehen lohnt sich! Zu Besuch im ZDF-Morgenmagazin. Jetzt heißt es: Endspurt für ein #Berlin, das niemanden… https://t.co/7SmfBfZaM1"
1623957773544218624,2023-02-10 08:11:19+00:00,RT @LinksfraktionB: Warum hat in Berlin eine durchschnittlich verdienende Familie mit 2 Kindern monatlich rund 400 Euro mehr zur Verfügung…
1623769537513398274,2023-02-09 19:43:20+00:00,"R.I.P., Burt Bacharach. 😢
https://t.co/AyXEvUTY8t"
1623754940907749376,2023-02-09 18:45:20+00:00,"RT @katjakipping: Für UkraineGeflüchtete öffneten sich Türen, die vorher verschlossen waren. Damit haben wir positive Erfahrungen gemacht;…"
1623732743853993984,2023-02-09 17:17:08+00:00,RT @SenKultEu: 40.000 Anmeldungen in 9 Tagen – die #Jugendkulturkarte hebt ab. @RegBerlin @FranziskaGiffey und Kultursenator @klauslederer…
1623727278944387073,2023-02-09 16:55:25+00:00,"In 2022 sind in Deutschland die #Reallöhne um 4,1% gesunken. Die #Inflation hat mehr aufgefressen, als durch… https://t.co/nH0NIcPRP9"
1623710147238297601,2023-02-09 15:47:20+00:00,RT @SenIAS_Berlin: Einen Monat nach Inkrafttreten des #Härtefallfonds Energieschulden wurden bereits 23.000 Euro an die jeweiligen Energiev…
1623660570741293058,2023-02-09 12:30:20+00:00,"Ich bin fasziniert von der großen Resonanz auf unsere #Jugendkulturkarte! 
Mehr als 40.000 junge Berliner*innen hab… https://t.co/2HbeITgK5u"
1623645311460679680,2023-02-09 11:29:42+00:00,RT @dielinkeberlin: Statt Lösungen für die Stadt hat die CDU nichts als billigen Kulturkampf zu bieten. Wer nach der Wahl nicht mit der CDU…
1623608813164044291,2023-02-09 09:04:40+00:00,"Erste Erfolge unseres freien #Museumssonntag!😊🎈
""8 von 10 Befragten nannten der Erhebung zufolge den freien Eintrit… https://t.co/fMlVvtP0Zc"
1623607217298571264,2023-02-09 08:58:20+00:00,"RT @LinksfraktionB: '@verdi Warnstreiktag, Tarifrunde #öffentlicherDienst. @Katina_Schubert hat d Beschäftigten v Vivantes, Charité, BSR,…"
1623606360544772098,2023-02-09 08:54:56+00:00,"Die starke #Inflation frisst die Löhne auf und macht vielen Beschäftigten das Leben schwer. #MehrGehalt, das ist je… https://t.co/OYdZDnixvl"
1623602292573323265,2023-02-09 08:38:46+00:00,RT @dielinkeberlin: #dasWesentliche: Geht wählen 🚩
1623391777787895808,2023-02-08 18:42:15+00:00,RT @schatzbln: Wählen gehen! ✊🌈 #DasWesentliche
1623310755926794241,2023-02-08 13:20:18+00:00,"RT @LinksfraktionB: Ab dem 15.2. können Menschen mit wenig Einkommen kostenfrei in die Berliner Schwimmbäder! 🏊‍♀️

💡Das gilt mo-fr von 10-…"
1623304789466521605,2023-02-08 12:56:36+00:00,"Eine Wohnung ist ein Zuhause. 
Ein Zuhause gehört nicht an die Börse. 

Die #Berlinwahl ist #Mietenwahl!
Beim „Kand… https://t.co/C3VjZ676JA"
1623064430841073665,2023-02-07 21:01:30+00:00,"RT @dielinkeberlin: Damit bei Klima- und Verkehrspolitik alle mitgenommen werden, müssen auch die Ärmsten mitgenommen werden, sagt @klausle…"
1623016914648719361,2023-02-07 17:52:41+00:00,"So, und nun der Endspurt. Heute Abend, 20.15 Uhr, Wahlarena im rbb-Fernsehen, mit allen Spitzenkandidat*innen zur… https://t.co/hbTmaEvXyV"
1622871061095149569,2023-02-07 08:13:07+00:00,Die Nachricht vom verheerenden #Erdbeeben in #Syrien  und der #Tuerkei gestern hat mich sehr bestürzt. Viele Berlin… https://t.co/LFNugd292f
1622683344126242816,2023-02-06 19:47:11+00:00,RT @katjakipping: Diese Vorlage hatte bei mir im Team den Arbeitstitel #MissionBadespaß. Als begeisterte Schwimmerin &amp; Sozialpolitikerin wa…
1622622576106242048,2023-02-06 15:45:43+00:00,RT @MD_BBr: 👏@klauslederer und seine Partei @dielinkeberlin wollen sich auch nach der #Wiederholungswahl weiter für das #Wahlalter16 in #Be…
1622614007495421953,2023-02-06 15:11:40+00:00,Das Wesentliche. #Berlin @dielinke @dielinkeberlin https://t.co/C2ke0ItURr
1622600909610971138,2023-02-06 14:19:37+00:00,"RT @BertholdSeliger: Ein sensationeller Gewinn für Berlin!
Das Grand Theatre Genf dank Aviel Kahn eines der interessantesten aktuellen Oper…"
1622564791796617216,2023-02-06 11:56:06+00:00,"Ich bedanke mich bei Amelie Deuflhard, Irene Bazinger, Sahra Wedl-Wilson, Jossi Wieler und Donald Runnicles für die… https://t.co/fAElUkDDWa"
1622564783793876993,2023-02-06 11:56:04+00:00,"bevor Aviel Cahn sich den Kolleg*innen des Hauses und der Presse vorgestellt hat. Ich freue mich, dass wir einen so… https://t.co/Ju4EEQU3vh"
1622564769398984707,2023-02-06 11:56:01+00:00,"Aviel Cahn, derzeit Intendant des @GrandTheatreGE, übernimmt ab 2026 die Leitung der @deutsche_oper Berlin in der N… https://t.co/BO21XlPzN6"
1622231197400154115,2023-02-05 13:50:31+00:00,RT @katjakipping: Volle Zustimmung zu @schatzbln. Wir vom TeamSoziales haben eine entsprechende Senatsvorlage zur Verlängerung des 9€Sozial…
1622227509793198080,2023-02-05 13:35:52+00:00,Die Sterne über #Berlin stehen gut für die #BerlinerLinke - wenn das mal keine Motivation für den Wahlkampf-Endspur… https://t.co/KkXh69jd7F
1622226004264554497,2023-02-05 13:29:53+00:00,RT @katjakipping: Übrigens: Heute ist der erste Sonntag im Monat. Das bedeutet in Berlin Eintritt frei in fast allen Museen. So können sich…
1622181186737930242,2023-02-05 10:31:48+00:00,"RT @dielinkeberlin: An dieser Stelle mal ein großes Dankeschön an alle Genossinnen und Genossen aus den anderen linken Landesverbänden, die…"
1622178341833920515,2023-02-05 10:20:29+00:00,Die Finanzmittel dafür wurden vom @AGH_Berlin und den Koalitionsfraktionen bereits bis Ende des Jahres bereitgestel… https://t.co/dRWg60jBFQ
1622178339199897600,2023-02-05 10:20:29+00:00,"Ein #ÖPNV, den sich alle leisten können, ist außerdem der beste Beitrag für mehr #Klimaschutz in unserer Stadt. 
Ic… https://t.co/qb1hzv3Gac"
1622178337471750145,2023-02-05 10:20:28+00:00,"Die Verlängerung des #Sozialticket|s gehört zu den Dingen, die der Senat von #Berlin  – Wahlkampf hin oder her  – s… https://t.co/eHSWEJo7eK"
1621952664673165312,2023-02-04 19:23:44+00:00,… das offene und humorvolle Naturell seiner rheinischen Heimat aus. Gerade sein Humor und seine Offenheit machten… https://t.co/DY8abDyMSl
1621952662986973185,2023-02-04 19:23:43+00:00,"Gerade eben habe ich vom Tod des ehemaligen Intendanten der @StaatsoperBLN, #JürgenFlimm, erfahren - diese Nachrich… https://t.co/3bZrPECEmP"
1621941631250210816,2023-02-04 18:39:53+00:00,"RT @linke_sh: Was wichtig ist: #dasWesentliche 
Kennt ihr schon den Spot der #BerlinerLinke 😍
Ob im hohen Norden oder #Berlin:
#dasGuteLebe…"
1621941586320924672,2023-02-04 18:39:43+00:00,"Eine Woche, dann wählt #Berlin. Wir sind auf Achse. Es macht trotz aller Kälte Spaß. Viagra für Berlin, Pfefferminz… https://t.co/xJeXvGC11a"
1621611052415729666,2023-02-03 20:46:17+00:00,".@dmanuelaschmidt &amp; @regina_kittler haben @musethicaorg &amp; mich zum Roten Sofa eingeladen, mit Konzert &amp; Gespräch üb… https://t.co/np4iNH6ztB"
1621499659511365632,2023-02-03 13:23:39+00:00,"Was tun bei diesem 🌧️-Wetter?
Klarer Fall: Sonntags ins Museum, eintrittsfrei für alle!☺️
Der #Museumssonntag… https://t.co/kGONtLISw8"
1621479692279635968,2023-02-03 12:04:18+00:00,"""Klaus Lederer sieht die Sache eindeutig: 'Häuser gehören nicht an die Börse.'"" 
#DasWesentliche
#WirBauenSozial… https://t.co/iZBQiqjydP"
1621457198193811459,2023-02-03 10:34:55+00:00,Fantastisch: Über 20.000 Anmeldungen an den ersten beiden Tagen! Die Nachfrage nach der #Jugendkulturkarte ist ries… https://t.co/AHVd97tWHf
1621447810963968001,2023-02-03 09:57:37+00:00,"Gute Gespräche über Politik und Kultur mit @dmanuelaschmidt und @regina_kittler, und dazu tolle Musik, an einem der… https://t.co/6FOxE88eVA"
1621231482625736710,2023-02-02 19:38:01+00:00,"RT @dielinkeberlin: Endspurt 💪🏻 Für ein soziales Berlin, für bezahlbare Mieten &amp; Umsetzung der Vergesellschaftung, für gute Arbeit, für Kul…"
1621205022489845760,2023-02-02 17:52:52+00:00,"Noch gut eine Woche und der Endspurt. Anstrengend, aber erfüllend - und es gehört eben auch dazu: Straßenwahlkampf… https://t.co/xcjEhvYSGj"
1621150991449198593,2023-02-02 14:18:10+00:00,"Mit @SeeroiberJenny zu Besuch im @GripsBerlin, das seit Jahrzehnten ein fester Bestandteil der Berliner Kulturlands… https://t.co/TfSs2DuZiE"
1621122607180558336,2023-02-02 12:25:23+00:00,Was kann die #Jugendkulturkarte und wie funktioniert’s? Und was halten die jungen Berliner*innen davon? @radioeins… https://t.co/kHnFkmV0tg
1621114633519255553,2023-02-02 11:53:42+00:00,"Evaluation zur Neuvergabe der Konzeptförderung 2024-2027: Gutachter*innen empfehlen Erhöhung um 2,1 Mio. € ab 2024… https://t.co/YXE5HNgdn3"
1621107287699111942,2023-02-02 11:24:30+00:00,"Konzerne stoppen den Neubau, weil er nicht profitabel genug ist. Wir als #BerlinerLinke meinen: eine Wohnung ist ei… https://t.co/umYSfFEWhS"
1621096012147466240,2023-02-02 10:39:42+00:00,RT @zlb_Berlin: Und vom Verbund der Öffentlichen Bibliotheken Berlins #vöbb gibt es zu der #Jugendkulturkarte einen kostenlosen Bibliotheks…
1621083951061422081,2023-02-02 09:51:46+00:00,RT @MerksteSelba: Diesen Samstag sind wir mit @klauslederer und Gloria Viagra wieder an der Eberswalder Straße und freuen uns auf tolle Ges…
1621052216911204352,2023-02-02 07:45:40+00:00,RT @zlb_Berlin: Auch in der #ZLB. Gleich auch kostenlosen Bibliotheksausweis mitnehmen.
1620813813959520256,2023-02-01 15:58:21+00:00,"Die #Jugendkulturkarte ist jetzt am Start!
Wenn ihr 18-23 Jahre alt seid und in #Berlin wohnt, könnt ihr euch ganz… https://t.co/NTn3m0toHT"
1620810674506186752,2023-02-01 15:45:52+00:00,"RT @katjakipping: ""Es reicht nicht, mit der privaten Bauwirtschaft nett zu reden. Wir brauchen Instrumente für dauerhaft bezahlbaren Wohnra…"
1620805842227597312,2023-02-01 15:26:40+00:00,"RT @Makeiev: Ab jetzt finden Sie das ""Ukrainische Bücherregal"" an den Berliner Bibliotheken. Heute haben wir gemeinsam mit @klauslederer, @…"
1620796323258826754,2023-02-01 14:48:51+00:00,RT @SenKultEu: Der 🇺🇦 Botschafter @Makeiev war heute mit Kultursenator @klauslederer bei einer Buchspendezeremonie in der Stadtteilbiblioth…
1620793957549744128,2023-02-01 14:39:27+00:00,Das unglaublich engagierte Team der Stadtteilbibliothek in Karow hat einen Einblick in seine Communityarbeit gegebe… https://t.co/Ewqj8iF3b9
1620793948116762624,2023-02-01 14:39:24+00:00,"Wir sind sehr dankbar, dass die Berliner Bibliotheken von der @UKRinDEU ukrainische Kinder- &amp; Jugend- sowie Sachbüc… https://t.co/FkuKFdGCJ3"
1620785828619493377,2023-02-01 14:07:08+00:00,"""Musik von den Ärzten, ein Schwupp Hafermilch in den heißen Kaffee: Klaus Lederer ist bereit, bei Null Grad auf dem… https://t.co/DPwavpuzLb"
1620776376650584064,2023-02-01 13:29:35+00:00,"Wie wenig auf freiwillige Zusagen Verlass ist, zeigt die Vonovia-Ankündigung, den Neubau in Berlin komplett einzust… https://t.co/DX2zN24D5v"
1620773833631490055,2023-02-01 13:19:29+00:00,"Wir brauchen keine Steuergeschenke für private Immobilienkonzerne, sondern ein konsequentes Umsteuern auf mehr komm… https://t.co/KnFMfT02TQ"
1620762282363088899,2023-02-01 12:33:35+00:00,"Das #InstrumentdesJahres ist die #Mandoline! 
Bei der PK des @LandesmusikratE durfte ich heute vom Schirmherrn, dem… https://t.co/bXoRmLzlA5"
1620704217836167168,2023-02-01 08:42:51+00:00,📣 Heute ist ein guter Tag: Mit der #Jugendkulturkarte startet ein wichtiges Projekt für die #kulturelleTeilhabe jun… https://t.co/iUx6KQGxEh
1620373125132328961,2023-01-31 10:47:12+00:00,"RT @Tobias_Schulze: Auf renditeorientierte Unternehmen kann man sich nicht verlassen, wenn es um den Neubau von bezahlbarem Wohnraum geht.…"
1620339604762275840,2023-01-31 08:34:00+00:00,"Für ein soziales Berlin, dass niemanden allein lässt, für leistbaren Wohnraum, gute Arbeit und öffentliche Dienstle… https://t.co/fKaQnU47FE"
1620339590782652418,2023-01-31 08:33:57+00:00,Das Bundesverfassungsgericht hat den Antrag auf Erlass einer einstweiligen Anordnung gegen die Durchführung der Ber… https://t.co/Kmgk8MnXty
1620162450489499649,2023-01-30 20:50:04+00:00,"Daseinsvorsorge in öffentlicher Hand, Hilfe für diejenigen, die Unterstützung brauchen - es geht darum, wie wir all… https://t.co/9D0AAgk8a1"
